,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,cis-beta-Carotene,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K-vitamin,K1-vitamin,K2-vitamin,Menaquinon 4,Menaquinon 5,Menaquinon 6,Menaquinon 7,Menaquinon 8,Menaquinon 9,Menaquinon 10,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Sum mineraler,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Mannitol,Maltitol,Isomalt,Xylitol,Laktitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Eddikesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Sum essentielle Aminosyrer,Sum ikke essentielle aminosyrer ,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Taurin,Sum biogene aminer,Koffein,Residual,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,pH,,,,
"Kalvekød, helt magert, råt","Veal, lean meat, raw",699,389,389,92,92,18.1,17.0,18.1,0.0,0.0,0.0,0.0,2.2,0.0,0.1,1.1,21.4,78.6,0.00,0.00,0.00,,0.20,0.20,,,,0.15,0.15,,,,,0.00,0.00,,,,,,,,,0.08,,0.15,9.74,6.00,0.41,1.06,0.0,7.0,3.0,1.3,1.0,1.0,,55,370,8,20,,1.50,0.08,3.40,0.01,5.20,0.00,,3.00,,,,181.0,,,,1.7,,0.90,0.10,0.34,1.40,2.00,,635,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0.064,0.016,0.542,0.024,0.263,,,,,,,0.032,0.000,0.128,0.024,,0.844,,,0.000,,,,,,,,,,0.040,,0.024,,,,0.000,,,0.024,0.000,,,,,0.000,,,,,,0.909,1.027,0.088,,,2.024,0.024,0.064,59.0,3.456,1036.8,1624.3,1693.4,518.4,172.8,829.4,725.8,864.0,224.6,1071.4,1347.8,691.2,1244.2,1935.4,2903.0,1105.9,933.1,864.0,,,8553.6,11232.0,,,120,,,,,,,,,,,5,6.25,0.92,,,59,Kalvekød,Veal,A0794
"Helleflynder, røget","Halibut, atlantic, smoked",700,442,397,104,94,20.6,17.1,20.6,2.6,2.6,0.0,0.0,1.3,0.0,0.2,1.0,25.5,74.5,33.17,33.00,1.00,,9.00,9.00,,,,1.80,1.80,,,,,0.00,0.00,,,,,,,,,0.06,,0.04,3.30,,0.42,0.28,5.0,12.0,4.0,0.7,0.0,0.0,,64,398,20,23,,0.50,0.20,0.50,0.01,1.00,4.00,,,,,,220.0,0.05,,,21.0,,,,,,,,726,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.026,,0.142,0.000,0.044,0.000,,0.000,,0.000,,0.000,,0.036,,0.000,0.108,,,0.047,,0.000,0.000,0.006,,,,,,0.011,,0.011,,0.010,0.000,0.000,0.000,,,0.084,,,,,0.016,,0.292,,,0.062,0.212,0.197,0.423,,,0.895,0.413,0.011,60.0,3.296,1054.7,1615.0,1944.6,626.2,145.0,791.0,857.0,857.0,197.8,1186.6,1219.5,494.4,1186.6,2076.5,3065.3,889.9,692.2,922.9,,,8770.0,11070.0,,,89,,,0.1,0,,,,0.1,,,10,6.25,0.7,,,79,Fiskeprodukter,Fish products,A0803
"Hvedebrød, toastbrød, fint, industrifremstillet","Wheat bread, for toasting, industrially produced",701,1077,1091,255,258,7.9,7.0,8.7,51.1,47.8,47.8,3.3,2.8,0.0,1.1,1.5,63.3,36.7,0.00,0.00,0.00,,0.00,0.00,,,,0.50,0.50,,,,,,,,,,,,,,,0.16,,0.05,1.39,1.18,0.08,0.24,1.7,25.0,,0.0,0.0,0.0,,454,111,46,18,,0.96,0.10,0.58,0.43,6.32,,,1.57,,,,80.1,,773.95,,25.7,,3.17,,,2.38,,,1484,,,,,,,,,,3.3,0.0,0.0,,,,,,,,44.53684211,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.010,,0.653,,0.129,0.000,,0.000,,,,,,0.009,,0.045,0.891,,,0.014,,,,,,,0.000,,,0.701,,0.099,,,,,,,,,,,,,,,,,,,0.791,0.959,0.800,0.000,,2.551,0.099,0.701,0.0,1.385,346.4,595.7,194.0,128.8,152.4,415.6,194.0,235.5,83.1,401.8,318.6,180.1,263.2,387.9,2549.2,332.5,914.4,415.6,,,2531.0,5400.0,,,8.1,,,,,,,,,,,0,5.7,0.904,,,31,Brød,Bread,A0818
"Grisespæk, rygspæk, råt","Pig, fat, raw",702,2718,2718,661,661,3.2,3.8,3.2,0.0,0.0,0.0,0.0,72.0,0.0,0.1,0.3,75.4,24.6,26.00,26.00,0.00,,0.89,0.46,,0.18,,0.10,0.10,,,,,0.00,0.00,,,,,,,,,0.05,,0.07,0.77,0.50,0.03,0.60,0.0,0.0,,0.7,0.0,0.0,,35,25,4,1,,0.16,0.10,3.60,0.01,5.30,0.00,,6.90,,,,26.0,,,,1.0,,2.50,0.13,2.00,1.90,5.60,,91,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.078,0.000,18.307,0.000,9.296,,,,,,,,,2.288,0.000,,29.494,,,0.468,,,,,,,,,,4.902,,0.407,,,,0.000,,,0.000,0.000,,,,,0.000,,,,,,28.681,32.250,5.309,,,66.240,0.407,4.902,85.0,0.800,128.0,256.0,336.0,60.0,32.0,152.0,96.0,136.0,16.0,184.0,304.0,80.0,352.0,344.0,448.0,840.0,528.0,208.0,,,1348.0,3152.0,,,31,,,,,,,,,,,0,6.25,0.92,0.919,,93,Animalske fedtstoffer,Animal fats,A0810
"Brombær, dybfrost, usukrede","Blackberry, frozen, unsweetened",703,188,153,45,36,1.2,,1.2,10.4,7.7,5.6,2.7,0.4,0.0,0.0,0.5,12.5,87.5,11.00,0.00,66.00,,0.00,0.00,,,,0.60,,,,,,,,,,,,,,,,0.03,,0.05,1.21,1.21,0.06,0.15,,34.0,,0.0,3.1,3.1,,1,140,29,22,,0.80,0.12,0.25,1.22,,,,0.00,,,,30.0,,,,0.4,,,,,,,,223,,,,,,,,,,5.6,0.0,0.0,,,,,,,,0,,,,,,2.7,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040,0.040,0.320,0.000,,0.301,0.150,0.180,0.0,0.189,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,4,6.25,0.7,,,193,Frossen frugt og bær,Frozen fruits and berries,A0833
Kokosmel,"Coconut meat, desiccated",704,2614,2685,636,653,6.5,5.7,7.6,27.0,2.3,5.3,24.7,61.3,0.0,0.0,2.0,96.7,3.3,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,,,,,,,,,0.03,,0.00,1.62,0.60,0.09,0.00,8.5,20.6,,0.0,0.0,0.0,,19,710,11,100,,2.75,0.76,1.45,2.35,5.86,18.50,,6.90,,,,183.7,,,,0.0,,145.27,0.00,0.00,1.50,0.00,,1026,0.2,0.0,0.0,0.2,0.0,0.0,5.1,5.1,,5.3,0.0,0.0,,,,,,,,0,,,23.75,0.95,0,,,,,,,,,,,,0.000,0.601,5.728,3.985,27.358,0.000,9.736,0.000,4.255,0.000,1.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.367,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.382,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,,,0.000,53.323,2.367,0.382,0.000,,56.072,0.000,0.382,0.0,1.220,219.0,434.0,314.0,122.0,119.0,295.0,162.0,222.0,61.0,354.0,968.0,150.0,337.0,578.0,1330.0,308.0,263.0,327.0,0.0,,2171.0,4392.0,,,22.1,,,,,,,,,,,0,5.3,0.9147075,0.61,,178,Nøddeprodukter,Nut products,A0824
"Brissel, lam, rå","Sweetbread, lamb, raw",707,549,549,131,131,15.3,11.3,15.3,0.0,0.0,0.0,0.0,7.8,0.0,0.2,1.4,24.5,75.5,0.00,0.00,0.00,,1.00,1.00,,,,0.04,0.04,,,,,,,,,,,,,,,0.10,,0.17,7.46,4.20,0.03,1.00,3.0,13.0,11.0,3.2,58.0,58.0,,62,339,3,6,,0.97,0.20,1.90,0.08,1.00,0.00,,6.00,,,,400.0,,,,1.8,,10.00,,,,,,811,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0.041,,0.287,0.035,1.267,0.064,1.307,,,,,,,,,0.152,0.077,,2.176,,,,,,,,,,,,,0.123,,0.129,,,,,,,0.077,,,,,,,,,,,,3.001,2.404,0.328,0.400,,5.733,0.129,0.199,260.0,2.448,538.6,979.2,1321.9,220.3,195.8,514.1,367.2,563.0,195.8,661.0,905.8,440.6,783.4,1052.6,2129.8,954.7,783.4,612.0,,,5434.6,7784.6,,,207.6,,,,,,,,,,,0,6.25,0.735,,,66,Indmad og andre organer,Offal and other organs,A0796
"Høne, kød, rå","Chicken, hen, flesh only",708,462,446,110,106,20.3,16.5,20.3,1.0,1.0,0.0,0.0,2.7,0.0,0.1,1.1,25.1,74.9,9.00,9.00,0.00,,0.40,,,,,0.10,0.10,,,,,0.00,0.00,,,,,,,,,0.09,,0.17,10.46,6.50,0.60,1.03,2.0,9.0,3.0,0.5,0.0,0.0,,52,247,7,23,,0.80,0.14,1.35,0.02,2.80,0.00,,12.40,,,,130.0,,,,0.9,,3.90,0.03,1.30,4.10,0.90,,460,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,0,0,,,,0,,,,,,,,,,,0.000,0.000,0.000,0.000,0.010,,0.021,,0.460,,0.184,,,,,,,,,0.122,,,0.707,,,0.010,,0.000,,,,,,,,0.491,,0.021,,0.000,,,,,0.082,0.010,,,,,0.010,,0.031,,,,0.675,0.840,0.645,,,2.160,0.072,0.573,65.0,3.253,1073.5,1528.9,1724.1,553.0,260.2,813.3,683.1,845.8,237.5,1008.4,1236.1,618.1,1106.0,1821.7,3057.8,1008.4,845.8,715.7,,,8402.5,10734.9,0.075,,65.7,2.28,0.01,0.59,0.86,5.82,,,9.635,,,49,6.25,0.8,,,81,Høns og kylling,Chicken,A0795
Ribsgele,"Currant, red, jelly",709,1010,1005,238,237,0.2,,0.2,59.0,59.0,58.7,0.0,0.1,0.0,0.1,0.2,59.5,40.5,5.00,0.00,30.00,,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,,,,0.10,0.10,,,,,,,,,,20,73,10,4,,0.55,,0.02,,,,,,,,,10.0,,,,,,,,,,,,118,,,,,,,,,,58.7,54.5,54.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,0.005,,,,,,,,,0.001,,,0.015,,,,,,,,,,,,,0.024,,0.018,,,,,,,0.000,,,,,,,,,,,,0.023,0.016,0.042,0.000,,0.080,0.018,0.024,0.0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,0,6.25,0.8,1.245,,185,"Marmelade, gele o.l.","Marmelade, jelly etc.",A0837
"Helleflynder, rå","Halibut, atlantic, raw",711,442,397,104,94,20.6,17.1,20.6,2.6,2.6,0.0,0.0,1.3,0.0,0.2,1.0,25.5,74.5,33.17,33.00,1.00,,9.00,9.00,,,,0.70,0.70,,,,,0.00,0.00,,,,,,,,,0.04,,0.05,7.30,4.00,0.42,0.28,5.0,12.0,4.0,1.0,0.0,0.0,,64,398,15,23,,0.50,0.20,0.50,0.01,1.00,4.00,,60.00,,,,220.0,0.05,,,21.0,,,,,,,,721,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.026,,0.142,0.000,0.044,0.000,,0.000,,0.000,,0.000,,0.036,,0.000,0.108,,,0.047,,0.000,0.000,0.006,,,,,,0.011,,0.011,,0.010,0.000,0.000,0.000,,,0.084,,,,,0.016,,0.292,,,0.062,0.212,0.197,0.423,,,0.895,0.413,0.011,60.0,3.296,1054.7,1615.0,1944.6,626.2,145.0,791.0,857.0,857.0,197.8,1186.6,1219.5,494.4,1186.6,2076.5,3065.3,889.9,692.2,922.9,,,8767.4,11054.8,,,61.8,,,0.1,0,,,,0.1,,,20,6.25,0.7,,,70,Mager fisk,Lean fish,A0802
"Lever, kylling, rå","Liver, broiler or fryer, raw",712,487,499,116,119,19.1,16.0,19.1,0.4,0.4,1.1,0.0,4.2,0.0,0.2,1.4,25.1,74.9,9374.93,9371.43,21.00,,0.20,0.20,,,,0.35,0.35,,,,,80.00,80.00,,,,,,,,,0.48,,3.40,14.99,10.20,0.80,6.00,210.0,2700.0,290.0,21.0,23.0,23.0,,67,255,8,19,,9.15,0.51,2.90,0.26,0.91,,,50.49,,,,320.0,,,,3.0,,2.10,0.20,2.30,1.30,0.47,,678,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1.1,,,,,,0,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.012,,0.560,0.006,0.576,0.004,,0.021,,0.000,,0.000,,0.032,,0.000,0.632,,,0.017,,0.000,0.000,0.000,,,,,,0.632,,0.064,,0.000,0.020,0.267,0.026,,,0.048,,,,,0.038,,0.192,,,0.000,1.179,0.682,1.287,,,3.147,0.609,0.679,345.0,3.057,917.1,1681.3,1528.4,428.0,201.8,886.5,855.9,917.1,287.3,1375.6,1192.2,519.7,1069.9,1742.4,2231.5,947.6,886.5,886.5,,,8540.9,10014.3,0.56,,194,10,,,,,,,10.56,,,6,6.25,0.75,,,81,Høns og kylling,Chicken,A0796
"Ørred, hav-, rå","Trout, raw",713,546,546,130,130,18.3,,18.3,0.0,0.0,0.0,0.0,6.4,0.0,0.1,1.3,25.9,74.1,16.91,16.91,0.00,,11.91,11.91,,,,0.77,0.77,,,,,0.00,0.00,,,,,,,,,0.10,,0.18,10.65,4.35,0.61,1.95,,16.0,,3.4,0.7,0.7,,53,416,74,29,380,0.60,0.04,0.44,0.04,1.64,10.00,1,17.31,0.3,0.5,10,275.0,30,,300,10.0,240,0.84,2.97,131.92,0.04,1.05,,846,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0.000,,0.364,,1.435,,0.183,,,,,,,,,,,,,,,,,,,,,,,,,0.364,,0.000,,,,,,,,,,,,,,,,,,,1.982,3.410,0.364,,,5.756,0.000,0.364,61.5,2.970,,,,,,,,,378.0,,,,,,,,,,,,378.0,,,,65,,,,,,,,,,,30,6.25,0.905,,,73,Fed fisk,Oily fish,A0802
"Batat, sød kartoffel, rå","Sweet potato, raw",714,302,343,72,81,1.3,1.1,1.3,17.2,14.5,16.9,2.7,0.3,0.0,0.1,1.1,19.9,80.1,745.00,0.00,4470.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,0.07,,0.06,0.83,0.56,0.18,0.80,,11.0,,0.0,19.3,19.3,,33,408,45,15,,0.94,0.15,0.20,0.26,,,,,,,,47.0,,,,,,,,,,,,548,0.8,,0.9,1.7,,,2.5,2.5,,4.2,0.0,0.0,,,,,,,,12.7,,,,,,0.85,2.1,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.059,0.000,0.006,0.000,,0.000,,0.000,,0.000,0.000,0.000,0.000,,0.011,,,0.000,,0.000,,,,,,,,0.113,,0.020,,0.000,0.000,0.000,,,0.000,0.000,,,,,0.000,,0.000,,,,0.065,0.011,0.133,0.000,,0.209,0.020,0.113,0.0,0.209,66.7,98.0,66.7,33.4,10.6,81.3,56.3,66.7,16.3,87.6,62.6,25.0,73.0,229.4,131.4,60.5,58.4,68.8,,,541.7,750.8,,,12.3,,,,,,,,,,,28,6.25,0.658,,,39,Rod- og knoldgrøntsager,Root and tuber vegetables,A0829
"Bladbede, sølvbede, rå","Chard, swiss, raw",715,87,100,21,24,1.8,,1.8,3.7,2.1,2.9,1.6,0.2,0.0,0.5,1.6,7.3,92.7,333.33,0.00,2000.00,,0.00,0.00,,,,1.50,,,,,,,,,,,,,,,,0.04,,0.09,0.68,0.40,0.10,0.17,,14.0,,0.0,30.0,30.0,,213,379,51,81,,1.80,0.18,0.36,0.37,,,,0.50,,,,46.0,,,,4.0,,,,,,,,772,,,,,,,,,,0.6,0.0,0.0,,,,,,,,2.3,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030,0.010,0.120,0.000,,0.140,0.050,0.020,0.0,0.288,146.9,129.6,97.9,19.0,,109.4,,83.5,17.0,109.4,118.1,34.6,,,,,,,,,747.4,118.1,,,18,,,,,,,,,,,8,6.25,0.7,,,40,Blad- og stængelgrøntsager,Leaf and stem vegetables,A0826
"Løg, rå","Onion, raw",716,183,130,43,31,1.2,0.7,1.2,10.3,8.4,5.4,1.9,0.1,0.0,0.0,0.5,12.1,87.9,5.00,0.00,30.00,,0.00,0.00,,,,0.06,0.06,,,,,,,,,,,,,,,0.04,,0.01,0.44,0.19,0.17,0.10,1.0,36.0,15.0,0.0,8.1,7.8,0.3,3,186,23,9,,0.28,0.04,0.19,0.15,0.00,0.00,,0.13,,,,31.4,,,,0.2,,2.91,0.00,0.20,2.27,0.13,,253,1.7,,2.0,3.7,0.0,0.0,1.6,1.6,1.3,5.4,0.0,0.0,,,,,,,,0,0.86,0.07,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,0.032,,0.005,,,,,,,0.000,,,,,,,,,,,,0.023,0.009,0.037,0.000,,0.069,0.005,0.032,0.0,0.199,23.9,41.9,39.9,9.4,7.6,27.9,14.4,21.9,15.3,29.9,169.4,14.4,27.9,73.8,263.1,25.9,16.9,21.9,,,224.4,620.9,0.01,,6.1,,,,,,,,0.01,,,11.536,6.25,0.8,,,39,Rod- og knoldgrøntsager,Root and tuber vegetables,A0826
"Jordbær, syltede","Strawberry, jam",718,857,874,202,206,0.3,0.2,0.3,50.0,49.0,50.0,1.0,0.3,0.0,0.0,0.2,50.8,49.2,0.33,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,18,,15,,,,,,,,,,,,,,16.9,,,,,,,,,,,,49,,,,,,,,,,50.0,47.0,47.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,0.041,,,,,,,,,,,,,0.091,,0.083,,,,,,,0.000,,,,,,,,,,,,0.025,0.041,0.174,0.000,,0.240,0.083,0.091,,0.048,11.0,17.8,15.8,4.6,1.7,10.1,4.8,10.1,3.7,13.0,18.2,5.3,13.9,43.7,40.8,11.5,10.6,13.4,,,183.0,317.0,,,3.8,,,,,,,,,,,0,6.25,0.8,1.43,,55,Konserves og syltet bær og frugt,Canned fruit products,A0837
"Sapodille (chiku), rå","Sapodilla, raw",719,340,354,81,84,0.4,,0.4,20.0,14.7,15.5,5.3,1.1,0.0,0.0,0.5,22.0,78.0,6.00,0.00,36.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,0.00,,0.02,0.28,0.20,0.04,0.25,,,,0.0,14.7,14.7,,12,193,21,,,0.80,,,,,,,,,,,12.0,,,,,,,,,,,,239,,,,,,,,,,14.7,0.0,0.0,,,,,,,,0.8,,,,,,1.4,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194,0.521,0.011,0.000,,0.770,,,0.0,0.070,14.7,23.8,38.5,3.0,,12.6,14.0,11.9,5.0,16.1,16.8,16.1,14.0,31.5,37.8,16.8,35.7,18.2,,,141.7,184.8,,,,,,,,,,,,,,20,6.25,0.7,,,52,Sydfrugt,Tropical or subtropical fruit,A0833
"Kaffe, instant, pulver","Coffee, instant, powder",720,1270,713,302,171,15.5,,18.3,65.6,46.5,11.0,19.1,1.7,0.0,0.1,10.4,93.2,6.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,0.00,,0.11,25.61,22.00,0.03,0.40,,22.0,0.0,0.0,0.0,0.0,,41,4000,160,390,,4.40,0.10,0.57,,23.00,,,3.00,,,,350.0,,,,0.5,,81.00,,41.00,25.00,6.00,,4945,,,,,,,,,,6.5,6.5,6.5,,,,,,,,4.5,,,,,,,,,,,,,,,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.040,0.200,0.000,,1.360,0.020,0.180,0.0,2.924,,,,,,,,,216.4,,,,,,,,,,,,216.4,,,,102,,,,,,,,,300,,0,5.3,0.8,0.25,,107,"Kaffe, te og kakao","Coffee, tea and cocoa",A0845
"Parmesan, revet","Cheese, hard, Parmesan, grated",721,1781,1701,428,409,38.5,33.9,37.7,4.1,4.1,0.1,0.0,28.6,0.0,3.8,8.0,79.2,20.8,277.00,255.00,132.00,,0.27,0.27,,,,0.76,0.76,,,,,0.00,0.00,,,,,,,,,0.03,,0.49,8.96,0.11,0.05,0.33,1.5,10.0,,1.6,0.0,0.0,,1529,125,1109,38,,0.90,0.03,3.87,0.06,0.40,,,14.00,,,,729.0,,,,13.8,,4.00,0.10,1.00,0.02,0.70,,3531,,,,,,,,,,0.1,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.973,0.620,0.410,0.896,1.106,,3.166,,8.459,,2.890,,,,,,,0.410,,0.620,,,6.351,,,0.324,,,,,,,,,,0.591,,0.219,,,,,,,,,,,,,,,,,,,18.520,7.706,0.811,,,27.036,0.219,0.591,99.0,6.028,2109.8,3556.5,3074.3,1085.0,138.6,1989.2,2109.8,1326.2,530.5,2592.0,1205.6,1085.0,1205.6,2712.6,7535.0,783.6,4038.8,2170.1,,,17348.6,21899.7,11.9,0.003,14.1,5,,,,,,,11.9035,,,0,6.38,0.945,,,13,Fast løbeost,Firm rennet cheese,A0785
"Hvedebrød, bolle, grov, industrifremstillet","Rolls, wheat with coarse meal, industrially produced",722,1040,1035,246,245,8.2,7.3,9.0,50.1,44.3,43.2,5.9,2.7,0.0,1.0,1.7,62.8,37.2,0.00,0.00,0.00,,0.00,0.00,,,,0.50,0.50,,,,,,,,,,,,,,,0.20,,0.08,1.44,1.67,0.08,0.31,2.8,42.0,,0.1,0.0,0.0,,411,175,44,31,,1.52,0.14,0.98,0.73,6.06,,,3.60,,,,117.7,,446.3213571,,23.6,,6.93,,,2.15,,,1226,,,,,,,,,,4.0,0.0,0.0,,,,,,,,39.18333333,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,0.013,,0.652,,0.205,0.000,,0.000,,,,,,0.022,,0.027,0.655,,,0.000,,,,,,,0.000,,,0.743,,0.048,,,,,,,,,,,,,,,,,,,0.869,0.704,0.791,0.000,,2.364,0.048,0.743,0.0,1.443,360.8,620.6,202.1,134.2,158.8,433.0,202.1,245.4,86.6,418.6,332.0,187.6,274.2,404.1,2655.7,346.4,952.6,433.0,,,2531.0,5400.0,,,22,,,,,,,,,,,0,5.7,0.87,,,31,Brød,Bread,A0818
"Grisekød, skinke af inderlår, helt afpudset, rå","Pork, ham, topside (M. Semimembranosus), lean, raw",724,449,447,106,106,21.4,17.1,21.4,0.1,0.1,0.0,0.0,2.2,0.0,0.1,1.2,24.9,75.1,2.23,2.23,0.00,,0.15,0.03,,0.05,,0.41,0.41,,,,,6.50,0.00,6.50,5.77,0.00,0.00,0.10,0.22,0.29,0.53,1.15,,0.12,11.80,7.93,0.70,0.47,1.8,1.5,,0.7,0.0,0.0,,42,387,4,25,,0.46,0.10,3.57,0.01,0.28,0.00,,6.94,,,,208.8,,,,1.0,,0.24,0.13,2.00,1.90,5.60,,668,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0.025,,0.496,0.005,0.267,0.000,,,,,,,,0.066,0.008,0.089,0.862,,0.017,,,,,,,,0.005,,,0.161,,0.008,,,0.007,,,,0.044,,,,,,,,,,,,0.793,1.048,0.219,0.005,,2.066,0.008,0.211,58.8,3.423,1061.0,1608.6,1916.6,547.6,143.7,787.2,718.7,924.1,232.7,1163.7,1266.3,821.4,1232.1,1916.6,2840.7,992.5,787.2,855.6,,,9062.8,10753.6,0.075,,75,0.075,,,,,,,0.15,,,0,6.25,0.92,,,60,Grisekød (Svinekød),Pork,A0794
